,dates,names,points
2746,20180330,더 포스트,8.76
2747,20180330,지금 만나러 갑니다,8.74
2748,20180330,B급 며느리,8.59
2749,20180330,캐롤,8.53
2750,20180330,플로리다 프로젝트,8.50
2751,20180330,데어 윌 비 블러드,8.46
2752,20180330,셰이프 오브 워터: 사랑의 모양,8.43
2753,20180330,월요일이 사라졌다,8.31
2754,20180330,패터슨,8.31
2755,20180330,매그놀리아,8.20
2756,20180330,진주 귀걸이를 한 소녀,8.12
2757,20180330,50가지 그림자: 해방,8.09
2758,20180330,펀치 드렁크 러브,7.93
2759,20180330,허리케인 하이스트,7.76
2760,20180330,블랙 팬서,7.56
2761,20180330,곤지암,7.49
2762,20180330,나미야 잡화점의 기적,7.45
2763,20180330,튤립 피버,7.33
2764,20180330,퍼시픽 림: 업라이징,7.33
2765,20180330,툼레이더,7.26
2766,20180330,사라진 밤,7.14
2767,20180330,궁합,6.68
2768,20180330,7년의 밤,6.51
2769,20180330,콜 미 바이 유어 네임,6.35
2770,20180330,지슬 - 끝나지 않은 세월2,6.16
2771,20180330,치즈인더트랩,5.57
2772,20180330,염력,5.06
2773,20180330,게이트,3.96
2774,20180330,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.55
2775,20180330,120BPM,2.61
2776,20180331,원더,9.40
2777,20180331,위대한 쇼맨,9.38
2778,20180331,사운드 오브 뮤직,9.37
2779,20180331,빌리 엘리어트,9.28
2780,20180331,코코,9.22
2781,20180331,러빙 빈센트,9.19
2782,20180331,킹 오브 프리즘 한국어판,9.18
2783,20180331,뽀로로 극장판 공룡섬 대모험,9.17
2784,20180331,패딩턴 2,9.10
2785,20180331,비밥바룰라,9.06
2786,20180331,비긴 어게인,9.02
2787,20180331,소공녀,9.01
2788,20180331,쓰리 빌보드,8.94
2789,20180331,프렌즈: 몬스터 섬의 비밀,8.89
2790,20180331,12 솔져스,8.85
2791,20180331,레디 플레이어 원,8.84
2792,20180331,"안녕, 나의 소울메이트",8.80
2793,20180331,리틀 포레스트,8.80
2794,20180331,더 포스트,8.76
2795,20180331,지금 만나러 갑니다,8.75
2796,20180331,B급 며느리,8.59
2797,20180331,캐롤,8.53
2798,20180331,플로리다 프로젝트,8.50
2799,20180331,데어 윌 비 블러드,8.46
2800,20180331,셰이프 오브 워터: 사랑의 모양,8.43
2801,20180331,월요일이 사라졌다,8.32
2802,20180331,패터슨,8.31
2803,20180331,매그놀리아,8.20
2804,20180331,진주 귀걸이를 한 소녀,8.12
2805,20180331,50가지 그림자: 해방,8.09
2806,20180331,펀치 드렁크 러브,7.93
2807,20180331,신과함께-죄와 벌,7.89
2808,20180331,허리케인 하이스트,7.76
2809,20180331,블랙 팬서,7.56
2810,20180331,나미야 잡화점의 기적,7.45
2811,20180331,곤지암,7.41
2812,20180331,튤립 피버,7.33
2813,20180331,퍼시픽 림: 업라이징,7.33
2814,20180331,툼레이더,7.24
2815,20180331,사라진 밤,7.14
2816,20180331,콜 미 바이 유어 네임,6.40
2817,20180331,7년의 밤,6.36
2818,20180331,지슬 - 끝나지 않은 세월2,6.17
2819,20180331,치즈인더트랩,5.53
2820,20180331,염력,5.06
2821,20180331,게이트,3.94
2822,20180331,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.59
2823,20180331,120BPM,2.62
2824,20180401,원더,9.40
2825,20180401,위대한 쇼맨,9.38
2826,20180401,사운드 오브 뮤직,9.37
2827,20180401,빌리 엘리어트,9.28
2828,20180401,코코,9.22
2829,20180401,러빙 빈센트,9.19
2830,20180401,킹 오브 프리즘 한국어판,9.18
2831,20180401,뽀로로 극장판 공룡섬 대모험,9.17
2832,20180401,비밥바룰라,9.06
2833,20180401,소공녀,9.03
2834,20180401,비긴 어게인,9.02
2835,20180401,쓰리 빌보드,8.93
2836,20180401,프렌즈: 몬스터 섬의 비밀,8.89
2837,20180401,12 솔져스,8.84
2838,20180401,레디 플레이어 원,8.84
2839,20180401,"안녕, 나의 소울메이트",8.80
2840,20180401,리틀 포레스트,8.80
2841,20180401,지금 만나러 갑니다,8.76
2842,20180401,더 포스트,8.76
2843,20180401,B급 며느리,8.59
2844,20180401,캐롤,8.53
2845,20180401,플로리다 프로젝트,8.50
2846,20180401,데어 윌 비 블러드,8.46
2847,20180401,셰이프 오브 워터: 사랑의 모양,8.43
2848,20180401,월요일이 사라졌다,8.32
2849,20180401,패터슨,8.31
2850,20180401,매그놀리아,8.20
2851,20180401,진주 귀걸이를 한 소녀,8.12
2852,20180401,50가지 그림자: 해방,8.08
2853,20180401,펀치 드렁크 러브,7.93
2854,20180401,신과함께-죄와 벌,7.89
2855,20180401,허리케인 하이스트,7.76
2856,20180401,블랙 팬서,7.56
2857,20180401,나미야 잡화점의 기적,7.45
2858,20180401,튤립 피버,7.33
2859,20180401,퍼시픽 림: 업라이징,7.31
2860,20180401,곤지암,7.31
2861,20180401,툼레이더,7.23
2862,20180401,사라진 밤,7.13
2863,20180401,궁합,6.66
2864,20180401,콜 미 바이 유어 네임,6.50
2865,20180401,7년의 밤,6.20
2866,20180401,지슬 - 끝나지 않은 세월2,6.17
2867,20180401,치즈인더트랩,5.47
2868,20180401,염력,5.05
2869,20180401,게이트,3.93
2870,20180401,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.58
2871,20180401,120BPM,2.62
2872,20180402,원더,9.40
2873,20180402,위대한 쇼맨,9.38
2874,20180402,사운드 오브 뮤직,9.37
2875,20180402,빌리 엘리어트,9.28
2876,20180402,러빙 빈센트,9.19
2877,20180402,비밥바룰라,9.05
2878,20180402,소공녀,9.02
2879,20180402,비긴 어게인,9.02
2880,20180402,쓰리 빌보드,8.94
2881,20180402,프렌즈: 몬스터 섬의 비밀,8.89
2882,20180402,12 솔져스,8.84
2883,20180402,레디 플레이어 원,8.83
2884,20180402,"안녕, 나의 소울메이트",8.80
2885,20180402,리틀 포레스트,8.80
2886,20180402,지금 만나러 갑니다,8.77
2887,20180402,더 포스트,8.76
2888,20180402,B급 며느리,8.59
2889,20180402,캐롤,8.53
2890,20180402,플로리다 프로젝트,8.49
2891,20180402,데어 윌 비 블러드,8.46
2892,20180402,셰이프 오브 워터: 사랑의 모양,8.43
2893,20180402,월요일이 사라졌다,8.32
2894,20180402,패터슨,8.30
2895,20180402,매그놀리아,8.20
2896,20180402,진주 귀걸이를 한 소녀,8.12
2897,20180402,50가지 그림자: 해방,8.08
2898,20180402,펀치 드렁크 러브,7.93
2899,20180402,신과함께-죄와 벌,7.89
2900,20180402,허리케인 하이스트,7.76
2901,20180402,블랙 팬서,7.56
2902,20180402,나미야 잡화점의 기적,7.44
2903,20180402,튤립 피버,7.33
2904,20180402,퍼시픽 림: 업라이징,7.29
2905,20180402,곤지암,7.27
2906,20180402,툼레이더,7.23
2907,20180402,사라진 밤,7.13
2908,20180402,궁합,6.66
2909,20180402,콜 미 바이 유어 네임,6.57
2910,20180402,번개맨,6.25
2911,20180402,7년의 밤,6.17
2912,20180402,지슬,6.17
2913,20180402,치즈인더트랩,5.45
2914,20180402,염력,5.05
2915,20180402,게이트,3.95
2916,20180402,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.58
2917,20180402,120BPM,2.62
2918,20180403,원더,9.40
2919,20180403,위대한 쇼맨,9.38
2920,20180403,사운드 오브 뮤직,9.37
2921,20180403,빌리 엘리어트,9.28
2922,20180403,코코,9.22
2923,20180403,러빙 빈센트,9.19
2924,20180403,다키스트 아워,9.13
2925,20180403,비밥바룰라,9.04
2926,20180403,소공녀,9.03
2927,20180403,비긴 어게인,9.02
2928,20180403,쓰리 빌보드,8.94
2929,20180403,굿모닝 맨하탄,8.92
2930,20180403,프렌즈: 몬스터 섬의 비밀,8.89
2931,20180403,12 솔져스,8.84
2932,20180403,레디 플레이어 원,8.81
2933,20180403,"안녕, 나의 소울메이트",8.80
2934,20180403,리틀 포레스트,8.80
2935,20180403,지금 만나러 갑니다,8.76
2936,20180403,더 포스트,8.76
2937,20180403,B급 며느리,8.53
2938,20180403,캐롤,8.53
2939,20180403,플로리다 프로젝트,8.49
2940,20180403,데어 윌 비 블러드,8.46
2941,20180403,셰이프 오브 워터: 사랑의 모양,8.43
2942,20180403,월요일이 사라졌다,8.32
2943,20180403,패터슨,8.30
2944,20180403,매그놀리아,8.20
2945,20180403,진주 귀걸이를 한 소녀,8.12
2946,20180403,50가지 그림자: 해방,8.09
2947,20180403,펀치 드렁크 러브,7.93
2948,20180403,신과함께-죄와 벌,7.89
2949,20180403,허리케인 하이스트,7.76
2950,20180403,블랙 팬서,7.56
2951,20180403,나미야 잡화점의 기적,7.44
2952,20180403,튤립 피버,7.33
2953,20180403,퍼시픽 림: 업라이징,7.28
2954,20180403,곤지암,7.23
2955,20180403,툼레이더,7.23
2956,20180403,사라진 밤,7.13
2957,20180403,궁합,6.65
2958,20180403,콜 미 바이 유어 네임,6.61
2959,20180403,번개맨,6.25
2960,20180403,지슬,6.18
2961,20180403,7년의 밤,6.11
2962,20180403,치즈인더트랩,5.43
2963,20180403,염력,5.05
2964,20180403,게이트,3.94
2965,20180403,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.59
2966,20180403,120BPM,2.61
2967,20180404,원더,9.40
2968,20180404,위대한 쇼맨,9.38
2969,20180404,사운드 오브 뮤직,9.37
2970,20180404,빌리 엘리어트,9.28
2971,20180404,코코,9.22
2972,20180404,러빙 빈센트,9.19
2973,20180404,킹 오브 프리즘 한국어판,9.18
2974,20180404,비밥바룰라,9.04
2975,20180404,소공녀,9.03
2976,20180404,비긴 어게인,9.02
2977,20180404,쓰리 빌보드,8.94
2978,20180404,굿모닝 맨하탄,8.92
2979,20180404,프렌즈: 몬스터 섬의 비밀,8.89
2980,20180404,12 솔져스,8.85
2981,20180404,"안녕, 나의 소울메이트",8.80
2982,20180404,레디 플레이어 원,8.79
2983,20180404,리틀 포레스트,8.79
2984,20180404,지금 만나러 갑니다,8.77
2985,20180404,더 포스트,8.76
2986,20180404,캐롤,8.53
2987,20180404,B급 며느리,8.50
2988,20180404,플로리다 프로젝트,8.49
2989,20180404,데어 윌 비 블러드,8.46
2990,20180404,셰이프 오브 워터: 사랑의 모양,8.43
2991,20180404,월요일이 사라졌다,8.32
2992,20180404,패터슨,8.30
2993,20180404,매그놀리아,8.20
2994,20180404,진주 귀걸이를 한 소녀,8.12
2995,20180404,50가지 그림자: 해방,8.09
2996,20180404,펀치 드렁크 러브,7.93
2997,20180404,허리케인 하이스트,7.70
2998,20180404,블랙 팬서,7.56
2999,20180404,나미야 잡화점의 기적,7.44
3000,20180404,튤립 피버,7.34
3001,20180404,퍼시픽 림: 업라이징,7.26
3002,20180404,툼레이더,7.23
3003,20180404,곤지암,7.17
3004,20180404,사라진 밤,7.13
3005,20180404,콜 미 바이 유어 네임,6.69
3006,20180404,궁합,6.65
3007,20180404,지슬,6.18
3008,20180404,7년의 밤,6.08
3009,20180404,치즈인더트랩,5.41
3010,20180404,염력,5.05
3011,20180404,게이트,3.93
3012,20180404,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.60
3013,20180404,120BPM,2.62
3014,20180405,원더,9.41
3015,20180405,위대한 쇼맨,9.38
3016,20180405,빌리 엘리어트,9.28
3017,20180405,코코,9.22
3018,20180405,러빙 빈센트,9.19
3019,20180405,킹 오브 프리즘 한국어판,9.18
3020,20180405,비밥바룰라,9.04
3021,20180405,소공녀,9.04
3022,20180405,비긴 어게인,9.02
3023,20180405,쓰리 빌보드,8.94
3024,20180405,굿모닝 맨하탄,8.92
3025,20180405,프렌즈: 몬스터 섬의 비밀,8.89
3026,20180405,12 솔져스,8.83
3027,20180405,"안녕, 나의 소울메이트",8.81
3028,20180405,리틀 포레스트,8.79
3029,20180405,레디 플레이어 원,8.78
3030,20180405,지금 만나러 갑니다,8.76
3031,20180405,더 포스트,8.75
3032,20180405,캐롤,8.53
3033,20180405,플로리다 프로젝트,8.50
3034,20180405,B급 며느리,8.49
3035,20180405,데어 윌 비 블러드,8.47
3036,20180405,셰이프 오브 워터: 사랑의 모양,8.43
3037,20180405,월요일이 사라졌다,8.32
3038,20180405,패터슨,8.30
3039,20180405,매그놀리아,8.20
3040,20180405,50가지 그림자: 해방,8.09
3041,20180405,바람 바람 바람,7.94
3042,20180405,펀치 드렁크 러브,7.93
3043,20180405,블랙 팬서,7.56
3044,20180405,나미야 잡화점의 기적,7.44
3045,20180405,튤립 피버,7.34
3046,20180405,퍼시픽 림: 업라이징,7.26
3047,20180405,곤지암,7.14
3048,20180405,사라진 밤,7.13
3049,20180405,콜 미 바이 유어 네임,6.75
3050,20180405,7년의 밤,6.06
3051,20180405,염력,5.05
3052,20180405,게이트,3.92
3053,20180405,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.62
3054,20180405,120BPM,2.62
3055,20180406,원더,9.41
3056,20180406,위대한 쇼맨,9.38
3057,20180406,빌리 엘리어트,9.28
3058,20180406,로마의 휴일,9.24
3059,20180406,코코,9.22
3060,20180406,러빙 빈센트,9.19
3061,20180406,킹 오브 프리즘 한국어판,9.18
3062,20180406,소공녀,9.05
3063,20180406,비밥바룰라,9.04
3064,20180406,비긴 어게인,9.02
3065,20180406,쓰리 빌보드,8.94
3066,20180406,굿모닝 맨하탄,8.92
3067,20180406,프렌즈: 몬스터 섬의 비밀,8.89
3068,20180406,12 솔져스,8.83
3069,20180406,"안녕, 나의 소울메이트",8.81
3070,20180406,리틀 포레스트,8.78
3071,20180406,레디 플레이어 원,8.77
3072,20180406,지금 만나러 갑니다,8.76
3073,20180406,더 포스트,8.75
3074,20180406,맨체스터 바이 더 씨,8.71
3075,20180406,캐롤,8.53
3076,20180406,플로리다 프로젝트,8.51
3077,20180406,B급 며느리,8.47
3078,20180406,데어 윌 비 블러드,8.47
3079,20180406,셰이프 오브 워터: 사랑의 모양,8.43
3080,20180406,월요일이 사라졌다,8.32
3081,20180406,패터슨,8.31
3082,20180406,매그놀리아,8.20
3083,20180406,50가지 그림자: 해방,8.08
3084,20180406,펀치 드렁크 러브,7.93
3085,20180406,바람 바람 바람,7.69
3086,20180406,블랙 팬서,7.56
3087,20180406,나미야 잡화점의 기적,7.44
3088,20180406,튤립 피버,7.34
3089,20180406,퍼시픽 림: 업라이징,7.26
3090,20180406,사라진 밤,7.13
3091,20180406,곤지암,7.09
3092,20180406,콜 미 바이 유어 네임,6.78
3093,20180406,7년의 밤,6.05
3094,20180406,염력,5.04
3095,20180406,게이트,3.92
3096,20180406,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.64
3097,20180406,120BPM,2.62
3098,20180407,덕구,9.55
3099,20180407,위대한 쇼맨,9.38
3100,20180407,빌리 엘리어트,9.28
3101,20180407,로마의 휴일,9.24
3102,20180407,코코,9.22
3103,20180407,러빙 빈센트,9.19
3104,20180407,킹 오브 프리즘 한국어판,9.18
3105,20180407,소공녀,9.07
3106,20180407,비밥바룰라,9.04
3107,20180407,비긴 어게인,9.02
3108,20180407,쓰리 빌보드,8.93
3109,20180407,굿모닝 맨하탄,8.92
3110,20180407,프렌즈: 몬스터 섬의 비밀,8.89
3111,20180407,12 솔져스,8.83
3112,20180407,"안녕, 나의 소울메이트",8.81
3113,20180407,리틀 포레스트,8.78
3114,20180407,더 포스트,8.76
3115,20180407,지금 만나러 갑니다,8.76
3116,20180407,레디 플레이어 원,8.75
3117,20180407,맨체스터 바이 더 씨,8.71
3118,20180407,캐롤,8.53
3119,20180407,플로리다 프로젝트,8.51
3120,20180407,데어 윌 비 블러드,8.47
3121,20180407,B급 며느리,8.45
3122,20180407,셰이프 오브 워터: 사랑의 모양,8.43
3123,20180407,월요일이 사라졌다,8.32
3124,20180407,패터슨,8.31
3125,20180407,매그놀리아,8.20
3126,20180407,50가지 그림자: 해방,8.08
3127,20180407,펀치 드렁크 러브,7.93
3128,20180407,신과함께-죄와 벌,7.89
3129,20180407,블랙 팬서,7.56
3130,20180407,나미야 잡화점의 기적,7.44
3131,20180407,튤립 피버,7.34
3132,20180407,퍼시픽 림: 업라이징,7.26
3133,20180407,사라진 밤,7.13
3134,20180407,바람 바람 바람,7.06
3135,20180407,곤지암,7.04
3136,20180407,콜 미 바이 유어 네임,6.83
3137,20180407,7년의 밤,6.03
3138,20180407,염력,5.04
3139,20180407,게이트,3.92
3140,20180407,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.70
3141,20180407,120BPM,2.63
3142,20180408,덕구,9.58
3143,20180408,위대한 쇼맨,9.38
3144,20180408,빌리 엘리어트,9.28
3145,20180408,로마의 휴일,9.24
3146,20180408,코코,9.23
3147,20180408,러빙 빈센트,9.19
3148,20180408,킹 오브 프리즘 한국어판,9.18
3149,20180408,소공녀,9.07
3150,20180408,비밥바룰라,9.04
3151,20180408,비긴 어게인,9.02
3152,20180408,쓰리 빌보드,8.93
3153,20180408,굿모닝 맨하탄,8.92
3154,20180408,프렌즈: 몬스터 섬의 비밀,8.89
3155,20180408,12 솔져스,8.83
3156,20180408,"안녕, 나의 소울메이트",8.81
3157,20180408,리틀 포레스트,8.78
3158,20180408,지금 만나러 갑니다,8.77
3159,20180408,더 포스트,8.76
3160,20180408,레디 플레이어 원,8.73
3161,20180408,맨체스터 바이 더 씨,8.71
3162,20180408,캐롤,8.53
3163,20180408,플로리다 프로젝트,8.52
3164,20180408,팬텀 스레드,8.50
3165,20180408,데어 윌 비 블러드,8.47
3166,20180408,B급 며느리,8.43
3167,20180408,셰이프 오브 워터: 사랑의 모양,8.43
3168,20180408,월요일이 사라졌다,8.32
3169,20180408,패터슨,8.30
3170,20180408,매그놀리아,8.20
3171,20180408,50가지 그림자: 해방,8.08
3172,20180408,펀치 드렁크 러브,7.93
3173,20180408,블랙 팬서,7.56
3174,20180408,나미야 잡화점의 기적,7.43
3175,20180408,튤립 피버,7.34
3176,20180408,퍼시픽 림: 업라이징,7.25
3177,20180408,사라진 밤,7.13
3178,20180408,곤지암,6.96
3179,20180408,콜 미 바이 유어 네임,6.88
3180,20180408,문호 스트레이독스 [데드애플],6.83
3181,20180408,바람 바람 바람,6.72
3182,20180408,궁합,6.64
3183,20180408,7년의 밤,5.99
3184,20180408,염력,5.04
3185,20180408,게이트,3.90
3186,20180408,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.70
3187,20180408,120BPM,2.63
3188,20180409,덕구,9.60
3189,20180409,위대한 쇼맨,9.38
3190,20180409,빌리 엘리어트,9.28
3191,20180409,브레이브하트,9.25
3192,20180409,로마의 휴일,9.24
3193,20180409,러빙 빈센트,9.19
3194,20180409,내 사랑,9.17
3195,20180409,소공녀,9.08
3196,20180409,택시운전사,9.06
3197,20180409,비밥바룰라,9.04
3198,20180409,비긴 어게인,9.02
3199,20180409,그것만이 내 세상,8.93
3200,20180409,쓰리 빌보드,8.92
3201,20180409,굿모닝 맨하탄,8.92
3202,20180409,12 솔져스,8.83
3203,20180409,"안녕, 나의 소울메이트",8.81
3204,20180409,리틀 포레스트,8.77
3205,20180409,지금 만나러 갑니다,8.77
3206,20180409,더 포스트,8.74
3207,20180409,레디 플레이어 원,8.71
3208,20180409,맨체스터 바이 더 씨,8.71
3209,20180409,캐롤,8.53
3210,20180409,플로리다 프로젝트,8.51
3211,20180409,팬텀 스레드,8.48
3212,20180409,데어 윌 비 블러드,8.47
3213,20180409,B급 며느리,8.44
3214,20180409,셰이프 오브 워터: 사랑의 모양,8.43
3215,20180409,패터슨,8.30
3216,20180409,매그놀리아,8.20
3217,20180409,50가지 그림자: 해방,8.08
3218,20180409,펀치 드렁크 러브,7.93
3219,20180409,블랙 팬서,7.56
3220,20180409,나미야 잡화점의 기적,7.43
3221,20180409,튤립 피버,7.34
3222,20180409,퍼시픽 림: 업라이징,7.25
3223,20180409,사라진 밤,7.12
3224,20180409,문호 스트레이독스 [데드애플],6.92
3225,20180409,곤지암,6.91
3226,20180409,콜 미 바이 유어 네임,6.90
3227,20180409,바람 바람 바람,6.74
3228,20180409,궁합,6.64
3229,20180409,7년의 밤,5.96
3230,20180409,치즈인더트랩,5.40
3231,20180409,염력,5.04
3232,20180409,게이트,3.90
3233,20180409,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.71
3234,20180409,120BPM,2.63
3235,20180410,덕구,9.61
3236,20180410,위대한 쇼맨,9.38
3237,20180410,빌리 엘리어트,9.28
3238,20180410,브레이브하트,9.25
3239,20180410,로마의 휴일,9.24
3240,20180410,"서서평, 천천히 평온하게",9.22
3241,20180410,러빙 빈센트,9.19
3242,20180410,킹 오브 프리즘 한국어판,9.18
3243,20180410,소공녀,9.08
3244,20180410,택시운전사,9.06
3245,20180410,비밥바룰라,9.04
3246,20180410,비긴 어게인,9.02
3247,20180410,그것만이 내 세상,8.93
3248,20180410,쓰리 빌보드,8.93
3249,20180410,굿모닝 맨하탄,8.92
3250,20180410,12 솔져스,8.82
3251,20180410,"안녕, 나의 소울메이트",8.81
3252,20180410,지금 만나러 갑니다,8.77
3253,20180410,리틀 포레스트,8.77
3254,20180410,더 포스트,8.74
3255,20180410,맨체스터 바이 더 씨,8.71
3256,20180410,레디 플레이어 원,8.70
3257,20180410,캐롤,8.53
3258,20180410,플로리다 프로젝트,8.51
3259,20180410,팬텀 스레드,8.49
3260,20180410,데어 윌 비 블러드,8.47
3261,20180410,B급 며느리,8.44
3262,20180410,셰이프 오브 워터: 사랑의 모양,8.42
3263,20180410,패터슨,8.31
3264,20180410,매그놀리아,8.20
3265,20180410,50가지 그림자: 해방,8.08
3266,20180410,펀치 드렁크 러브,7.93
3267,20180410,블랙 팬서,7.56
3268,20180410,나미야 잡화점의 기적,7.43
3269,20180410,튤립 피버,7.34
3270,20180410,퍼시픽 림: 업라이징,7.25
3271,20180410,사라진 밤,7.12
3272,20180410,문호 스트레이독스 [데드애플],7.03
3273,20180410,콜 미 바이 유어 네임,6.92
3274,20180410,곤지암,6.88
3275,20180410,바람 바람 바람,6.86
3276,20180410,궁합,6.64
3277,20180410,7년의 밤,5.96
3278,20180410,염력,5.04
3279,20180410,게이트,3.90
3280,20180410,120BPM,2.64
3281,20180411,덕구,9.60
3282,20180411,위대한 쇼맨,9.38
3283,20180411,빌리 엘리어트,9.28
3284,20180411,브레이브하트,9.25
3285,20180411,로마의 휴일,9.24
3286,20180411,러빙 빈센트,9.19
3287,20180411,킹 오브 프리즘 한국어판,9.18
3288,20180411,소공녀,9.09
3289,20180411,택시운전사,9.06
3290,20180411,비밥바룰라,9.04
3291,20180411,비긴 어게인,9.02
3292,20180411,그것만이 내 세상,8.93
3293,20180411,쓰리 빌보드,8.93
3294,20180411,"안녕, 나의 소울메이트",8.81
3295,20180411,지금 만나러 갑니다,8.77
3296,20180411,리틀 포레스트,8.77
3297,20180411,더 포스트,8.74
3298,20180411,12 솔져스,8.74
3299,20180411,레디 플레이어 원,8.69
3300,20180411,캐롤,8.53
3301,20180411,레이디 버드,8.52
3302,20180411,팬텀 스레드,8.49
3303,20180411,플로리다 프로젝트,8.49
3304,20180411,데어 윌 비 블러드,8.48
3305,20180411,B급 며느리,8.44
3306,20180411,셰이프 오브 워터: 사랑의 모양,8.42
3307,20180411,패터슨,8.30
3308,20180411,매그놀리아,8.20
3309,20180411,펀치 드렁크 러브,7.93
3310,20180411,블랙 팬서,7.56
3311,20180411,나미야 잡화점의 기적,7.43
3312,20180411,튤립 피버,7.35
3313,20180411,퍼시픽 림: 업라이징,7.24
3314,20180411,문호 스트레이독스 [데드애플],7.12
3315,20180411,사라진 밤,7.12
3316,20180411,콜 미 바이 유어 네임,6.97
3317,20180411,곤지암,6.88
3318,20180411,바람 바람 바람,6.79
3319,20180411,궁합,6.63
3320,20180411,7년의 밤,5.90
3321,20180411,치즈인더트랩,5.38
3322,20180411,게이트,3.89
3323,20180411,120BPM,2.64
3324,20180412,덕구,9.60
3325,20180412,위대한 쇼맨,9.38
3326,20180412,빌리 엘리어트,9.28
3327,20180412,브레이브하트,9.25
3328,20180412,로마의 휴일,9.24
3329,20180412,코코,9.23
3330,20180412,러빙 빈센트,9.19
3331,20180412,킹 오브 프리즘 한국어판,9.18
3332,20180412,소공녀,9.09
3333,20180412,택시운전사,9.06
3334,20180412,비밥바룰라,9.04
3335,20180412,비긴 어게인,9.02
3336,20180412,쓰리 빌보드,8.93
3337,20180412,굿모닝 맨하탄,8.92
3338,20180412,라이프 오브 파이,8.82
3339,20180412,"안녕, 나의 소울메이트",8.81
3340,20180412,지금 만나러 갑니다,8.77
3341,20180412,리틀 포레스트,8.77
3342,20180412,더 포스트,8.74
3343,20180412,레디 플레이어 원,8.68
3344,20180412,12 솔져스,8.68
3345,20180412,"그날, 바다",8.60
3346,20180412,캐롤,8.53
3347,20180412,레이디 버드,8.52
3348,20180412,팬텀 스레드,8.50
3349,20180412,플로리다 프로젝트,8.50
3350,20180412,데어 윌 비 블러드,8.48
3351,20180412,B급 며느리,8.43
3352,20180412,셰이프 오브 워터: 사랑의 모양,8.42
3353,20180412,램페이지,8.40
3354,20180412,패터슨,8.30
3355,20180412,매그놀리아,8.21
3356,20180412,콰이어트 플레이스,8.19
3357,20180412,펀치 드렁크 러브,7.93
3358,20180412,블랙 팬서,7.56
3359,20180412,나미야 잡화점의 기적,7.43
3360,20180412,튤립 피버,7.35
3361,20180412,퍼시픽 림: 업라이징,7.24
3362,20180412,문호 스트레이독스 [데드애플],7.19
3363,20180412,사라진 밤,7.10
3364,20180412,콜 미 바이 유어 네임,6.98
3365,20180412,곤지암,6.86
3366,20180412,바람 바람 바람,6.70
3367,20180412,7년의 밤,5.76
3368,20180412,치즈인더트랩,5.38
3369,20180412,120BPM,2.64
3370,20180413,덕구,9.60
3371,20180413,위대한 쇼맨,9.38
3372,20180413,빌리 엘리어트,9.28
3373,20180413,브레이브하트,9.25
3374,20180413,로마의 휴일,9.24
3375,20180413,코코,9.23
3376,20180413,러빙 빈센트,9.19
3377,20180413,킹 오브 프리즘 한국어판,9.18
3378,20180413,소공녀,9.09
3379,20180413,택시운전사,9.06
3380,20180413,비밥바룰라,9.04
3381,20180413,비긴 어게인,9.02
3382,20180413,"그날, 바다",8.96
3383,20180413,쓰리 빌보드,8.93
3384,20180413,굿모닝 맨하탄,8.92
3385,20180413,라이프 오브 파이,8.82
3386,20180413,"안녕, 나의 소울메이트",8.81
3387,20180413,지금 만나러 갑니다,8.77
3388,20180413,리틀 포레스트,8.76
3389,20180413,더 포스트,8.74
3390,20180413,콰이어트 플레이스,8.69
3391,20180413,레디 플레이어 원,8.68
3392,20180413,12 솔져스,8.65
3393,20180413,세븐,8.64
3394,20180413,캐롤,8.53
3395,20180413,레이디 버드,8.51
3396,20180413,플로리다 프로젝트,8.50
3397,20180413,팬텀 스레드,8.49
3398,20180413,램페이지,8.49
3399,20180413,데어 윌 비 블러드,8.48
3400,20180413,B급 며느리,8.43
3401,20180413,셰이프 오브 워터: 사랑의 모양,8.42
3402,20180413,패터슨,8.30
3403,20180413,매그놀리아,8.21
3404,20180413,펀치 드렁크 러브,7.93
3405,20180413,블랙 팬서,7.56
3406,20180413,나미야 잡화점의 기적,7.43
3407,20180413,튤립 피버,7.35
3408,20180413,퍼시픽 림: 업라이징,7.24
3409,20180413,문호 스트레이독스 [데드애플],7.23
3410,20180413,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",7.17
3411,20180413,사라진 밤,7.10
3412,20180413,콜 미 바이 유어 네임,7.00
3413,20180413,곤지암,6.86
3414,20180413,바람 바람 바람,6.65
3415,20180413,7년의 밤,5.69
3416,20180413,120BPM,2.65
3417,20180414,덕구,9.61
3418,20180414,위대한 쇼맨,9.38
3419,20180414,빌리 엘리어트,9.28
3420,20180414,브레이브하트,9.25
3421,20180414,로마의 휴일,9.24
3422,20180414,코코,9.23
3423,20180414,러빙 빈센트,9.19
